image_path,gt_path,label
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (135).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (135).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (169).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (169).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (7).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (7).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (115).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (115).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (144).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (144).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (330).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (330).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (224).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (224).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (69).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (69).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (204).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (204).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (432).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (432).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (86).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (86).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (23).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (23).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (29).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (29).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (370).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (370).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (69).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (69).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (21).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (21).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (365).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (365).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (53).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (53).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (166).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (166).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (77).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (77).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (182).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (182).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (141).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (141).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (14).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (14).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (155).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (155).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (229).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (229).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (109).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (109).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (24).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (24).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (111).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (111).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (119).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (119).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (179).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (179).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (126).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (126).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (253).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (253).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (85).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (85).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (429).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (429).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (156).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (156).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (311).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (311).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (10).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (10).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (38).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (38).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (75).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (75).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (74).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (74).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (22).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (22).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (174).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (174).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (16).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (16).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (242).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (242).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (51).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (51).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (138).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (138).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (1).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (1).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (137).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (137).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (76).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (76).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (104).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (104).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (394).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (394).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (125).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (125).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (5).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (5).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (196).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (196).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (404).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (404).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (290).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (290).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (259).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (259).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (83).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (83).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (18).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (18).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (43).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (43).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (37).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (37).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (393).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (393).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (43).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (43).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (297).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (297).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (144).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (144).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (49).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (49).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (93).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (93).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (5).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (5).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (11).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (11).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (183).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (183).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (158).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (158).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (1).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (1).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (108).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (108).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (176).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (176).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (124).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (124).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (304).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (304).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (178).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (178).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (175).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (175).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (4).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (4).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (308).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (308).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (36).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (36).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (36).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (36).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (143).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (143).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (321).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (321).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (184).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (184).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (408).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (408).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (187).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (187).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (287).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (287).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (146).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (146).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (131).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (131).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (167).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (167).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (45).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (45).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (381).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (381).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (189).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (189).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (40).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (40).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (59).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (59).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (100).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (100).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (127).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (127).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (141).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (141).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (395).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (395).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (102).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (102).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (5).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (5).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (303).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (303).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (173).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (173).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (53).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (53).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (386).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (386).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (136).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (136).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (368).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (368).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (88).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (88).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (100).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (100).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (329).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (329).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (179).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (179).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (45).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (45).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (101).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (101).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (117).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (117).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (63).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (63).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (428).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (428).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (427).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (427).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (90).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (90).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (25).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (25).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (195).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (195).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (89).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (89).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (116).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (116).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (102).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (102).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (291).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (291).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (410).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (410).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (131).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (131).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (50).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (50).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (415).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (415).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (37).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (37).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (114).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (114).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (186).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (186).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (426).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (426).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (183).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (183).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (105).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (105).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (333).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (333).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (207).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (207).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (77).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (77).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (81).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (81).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (250).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (250).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (64).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (64).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (33).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (33).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (94).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (94).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (299).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (299).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (178).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (178).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (39).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (39).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (153).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (153).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (159).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (159).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (106).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (106).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (282).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (282).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (204).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (204).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (86).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (86).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (254).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (254).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (73).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (73).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (214).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (214).png,benign
