image_path,gt_path,label
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_242.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_242.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (25).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (25).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (75).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (75).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (339).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (339).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (24).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (24).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (20).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (20).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (422).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (422).png,benign
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000052.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000052.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (100).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (100).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_214.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_214.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (130).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (130).png,malignant
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_147.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_147.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_266.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_266.png,malignant
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_5.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_5.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (85).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (85).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_258.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_258.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_272.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_272.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (288).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (288).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_76.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_76.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (26).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (26).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (30).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (30).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (395).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (395).png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_115.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_115.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_275.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_275.png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000020.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000020.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (214).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (214).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (433).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (433).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (142).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (142).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (255).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (255).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (149).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (149).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000095.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000095.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (67).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (67).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (291).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (291).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (20).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (20).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (29).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (29).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (9).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (9).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (374).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (374).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_402.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_402.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (22).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (22).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (81).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (81).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (11).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (11).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_264.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_264.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (4).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (4).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (408).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (408).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (314).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (314).png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_108.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_108.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_354.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_354.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (88).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (88).png,normal
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_207.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_207.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (58).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (58).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000011.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000011.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (71).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (71).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_92.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_92.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (322).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (322).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_349.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_349.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/malignant_183.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/malignant_183.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_609.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_609.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_104.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_104.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (90).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (90).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (154).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (154).png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_282.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_282.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (140).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (140).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_28.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_28.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (337).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (337).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (27).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (27).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (196).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (196).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (388).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (388).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (22).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (22).png,normal
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_132.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_132.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (139).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (139).png,benign
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000090.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000090.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_238.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_238.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_309.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_309.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (172).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (172).png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_98.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_98.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (45).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (45).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (59).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (59).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000072.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000072.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (58).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (58).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (155).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (155).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_255.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_255.png,malignant
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_30.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_30.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (132).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (132).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000063.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000063.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_283.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_283.png,malignant
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_71.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_71.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_226.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_226.png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000121.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000121.png,benign
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000036.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000036.png,benign
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000097.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000097.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_219.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_219.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (373).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (373).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (10).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (10).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/malignant_000146.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/malignant_000146.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_606.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_606.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (245).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (245).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_213.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_213.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (10).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (10).png,normal
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (176).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (176).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (151).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (151).png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_85.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_85.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_155.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_155.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_166.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_166.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_51.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_51.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_75.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_75.png,benign
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000115.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000115.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_224.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_224.png,malignant
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_67.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_67.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_327.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_327.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_26.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_26.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (186).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (186).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (2).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (2).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (213).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (213).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (182).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (182).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (87).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (87).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (179).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (179).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_383.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_383.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (45).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (45).png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_20.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_20.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (63).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (63).png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_365.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_365.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_55.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_55.png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_303.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_303.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_109.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_109.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (300).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (300).png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_129.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_129.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (50).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (50).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000005.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000005.png,benign
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/benign_145.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/benign_145.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (68).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (68).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (197).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (197).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_200.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_200.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (80).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (80).png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (91).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (91).png,normal
/workspace/shared_files/Dataset_TFM/images/ExpandedUnetPaper/malignant_184.png,/workspace/shared_files/Dataset_TFM/gt/ExpandedUnetPaper/malignant_184.png,malignant
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_210.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_210.png,malignant
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (92).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (92).png,normal
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_benign_320.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_benign_320.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (38).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (38).png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/normal (114).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/normal (114).png,normal
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000060.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000060.png,benign
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000116.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000116.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/malignant (196).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/malignant (196).png,malignant
/workspace/shared_files/Dataset_TFM/images/DatasetB/benign_000022.png,/workspace/shared_files/Dataset_TFM/gt/DatasetB/benign_000022.png,benign
/workspace/shared_files/Dataset_TFM/images/BUSI/benign (127).png,/workspace/shared_files/Dataset_TFM/gt/BUSI/benign (127).png,benign
/workspace/shared_files/Dataset_TFM/images/Dataset_paper1-12/D1-12_malignant_247.png,/workspace/shared_files/Dataset_TFM/gt/Dataset_paper1-12/D1-12_malignant_247.png,malignant
